Model,Scenario,Number_of_EVs,EV_No,Arrival,Depart,EV_Type,BatteryCapacity,Distance,Demand,Alloc_charger,Delay
CC_NoDelay,618,20,4,6,17,SUV,54,18.107,10,19,0
CC_NoDelay,618,20,5,5,20,Small,16,40.812,15,19,0
CC_NoDelay,618,20,6,10,22,Sedan,24,40.875,18,8,0
CC_NoDelay,618,20,7,10,23,Small,16,33.91,13,8,0
CC_NoDelay,618,20,8,10,20,Small,16,23.233,9,8,0
CC_NoDelay,618,20,9,9,19,Truck,70,75.309,62,19,0
CC_NoDelay,618,20,10,8,19,Small,16,79.853,16,19,0
CC_NoDelay,618,20,11,7,21,Sedan,24,68.736,24,19,0
CC_NoDelay,618,20,12,11,18,Truck,70,58.316,48,19,0
CC_NoDelay,618,20,13,9,24,SUV,54,31.526,18,19,0
CC_NoDelay,618,20,14,10,20,Small,16,45.506,16,19,0
CC_NoDelay,618,20,15,6,20,Small,16,61.654,16,8,0
CC_NoDelay,618,20,16,7,21,Truck,70,46.872,38,19,0
CC_NoDelay,618,20,17,7,19,Small,16,52.494,16,8,0
CC_NoDelay,618,20,18,13,22,SUV,54,34.965,20,19,0
CC_NoDelay,618,20,19,10,18,Small,16,38.057,14,8,0
CC_NoDelay,618,20,20,9,18,Small,16,27.175,10,8,0
CC_NoDelay,619,20,1,10,24,Sedan,24,6.535,3,19,0
CC_NoDelay,619,20,2,9,17,Sedan,24,28.373,12,19,0
CC_NoDelay,619,20,3,8,21,Sedan,24,33.689,14,19,0
CC_NoDelay,619,20,4,11,16,Truck,70,79.592,65,19,0
CC_NoDelay,619,20,5,6,21,Sedan,24,16.235,7,19,0
CC_NoDelay,619,20,6,14,18,SUV,54,50.481,29,19,0
CC_NoDelay,619,20,7,8,18,Sedan,24,48.51,21,19,0
CC_NoDelay,619,20,8,11,20,SUV,54,60.075,34,19,0
CC_NoDelay,619,20,9,13,22,Small,16,42.446,16,19,0
CC_NoDelay,619,20,10,8,23,SUV,54,38.92,22,19,0
CC_NoDelay,619,20,11,9,21,Sedan,24,35.367,15,19,0
CC_NoDelay,619,20,12,10,19,SUV,54,55.646,32,19,0
CC_NoDelay,619,20,13,11,17,Small,16,53.604,16,19,0
CC_NoDelay,619,20,14,7,19,Small,16,65.458,16,19,0
CC_NoDelay,619,20,15,8,21,Small,16,25.118,10,19,0
CC_NoDelay,619,20,16,8,20,Small,16,45.097,16,19,0
CC_NoDelay,619,20,17,6,18,SUV,54,36.841,21,19,0
CC_NoDelay,619,20,18,10,18,SUV,54,47.371,27,19,0
CC_NoDelay,619,20,19,10,19,Sedan,24,30.908,13,19,0
CC_NoDelay,619,20,20,7,19,Truck,70,71.837,59,19,0
CC_NoDelay,620,20,1,8,18,Sedan,24,25.805,11,19,0
CC_NoDelay,620,20,2,8,18,Sedan,24,46.714,20,4,0
CC_NoDelay,620,20,3,11,18,Sedan,24,69.867,24,19,0
CC_NoDelay,620,20,4,7,22,Small,16,60.443,16,19,0
CC_NoDelay,620,20,5,8,18,Sedan,24,43.903,19,19,0
CC_NoDelay,620,20,6,10,19,Sedan,24,62.073,24,19,0
CC_NoDelay,620,20,7,8,19,Small,16,32.491,12,19,0
CC_NoDelay,620,20,8,11,20,Small,16,52.317,16,19,0
CC_NoDelay,620,20,9,8,20,Small,16,65.665,16,19,0
CC_NoDelay,620,20,10,6,17,SUV,54,27.897,16,19,0
CC_NoDelay,620,20,11,11,23,Small,16,57.824,16,19,0
CC_NoDelay,620,20,12,8,19,Small,16,49.771,16,19,0
CC_NoDelay,620,20,13,12,19,Small,16,28.764,11,19,0
CC_NoDelay,620,20,14,7,19,SUV,54,60.318,35,19,0
CC_NoDelay,620,20,15,9,21,Small,16,29.513,11,19,0
CC_NoDelay,620,20,16,9,17,Small,16,30.617,12,19,0
CC_NoDelay,620,20,17,10,20,Truck,70,34.132,28,19,0
CC_NoDelay,620,20,18,12,18,Small,16,34.672,13,19,0
CC_NoDelay,620,20,19,7,20,Sedan,24,39.676,17,4,0
CC_NoDelay,620,20,20,9,16,Small,16,32.684,12,4,0
CC_NoDelay,621,20,1,8,20,Small,16,54.461,16,19,0
CC_NoDelay,621,20,2,8,20,Sedan,24,33.883,15,19,0
CC_NoDelay,621,20,3,9,23,Small,16,53.017,16,4,0
CC_NoDelay,621,20,4,9,19,SUV,54,36.857,21,19,0
CC_NoDelay,621,20,5,6,19,Sedan,24,54.456,23,19,0
CC_NoDelay,621,20,6,10,20,Small,16,28.589,11,19,0
CC_NoDelay,621,20,7,8,22,SUV,54,32.366,19,19,0
CC_NoDelay,621,20,8,8,20,Sedan,24,58.49,24,4,0
CC_NoDelay,621,20,9,11,22,SUV,54,39.06,22,19,0
CC_NoDelay,621,20,10,5,21,Truck,70,39.638,32,19,0
CC_NoDelay,621,20,11,15,21,Small,16,44.699,16,19,0
CC_NoDelay,621,20,12,7,21,Sedan,24,48.699,21,19,0
CC_NoDelay,621,20,13,8,20,Sedan,24,61.953,24,19,0
CC_NoDelay,621,20,14,4,16,Small,16,26.311,10,4,0
CC_NoDelay,621,20,15,6,22,Sedan,24,49.471,21,4,0
CC_NoDelay,621,20,16,7,18,SUV,54,27.483,16,19,0
CC_NoDelay,621,20,17,12,21,Sedan,24,50.908,22,19,0
CC_NoDelay,621,20,18,10,22,Small,16,76.001,16,19,0
CC_NoDelay,621,20,19,9,23,Sedan,24,51.593,22,19,0
CC_NoDelay,621,20,20,8,20,Small,16,39.311,15,19,0
CC_NoDelay,622,20,1,9,20,Sedan,24,19.289,8,19,0
CC_NoDelay,622,20,2,9,17,SUV,54,38.318,22,19,0
CC_NoDelay,622,20,3,8,23,Sedan,24,17.412,7,19,0
CC_NoDelay,622,20,4,8,20,Truck,70,39.54,32,19,0
CC_NoDelay,622,20,5,7,21,Sedan,24,50.833,22,19,0
CC_NoDelay,622,20,6,7,19,SUV,54,41.187,24,19,0
CC_NoDelay,622,20,7,8,17,Sedan,24,75.07,24,19,0
CC_NoDelay,622,20,8,6,19,Sedan,24,60.535,24,19,0
CC_NoDelay,622,20,9,11,17,Small,16,12.594,5,19,0
CC_NoDelay,622,20,10,8,17,Sedan,24,27.22,12,19,0
CC_NoDelay,622,20,11,10,21,Small,16,30.864,12,4,0
CC_NoDelay,622,20,12,10,22,Sedan,24,36.704,16,19,0
CC_NoDelay,622,20,13,6,23,Sedan,24,32.49,14,19,0
CC_NoDelay,622,20,14,7,20,Sedan,24,36.275,16,19,0
CC_NoDelay,622,20,15,8,21,Small,16,47.369,16,19,0
CC_NoDelay,622,20,16,10,21,Small,16,40.935,16,19,0
CC_NoDelay,622,20,17,9,21,Small,16,62.333,16,19,0
CC_NoDelay,622,20,18,7,22,Small,16,17.856,7,4,0
CC_NoDelay,622,20,19,7,19,Small,16,19.152,7,19,0
CC_NoDelay,622,20,20,8,21,Truck,70,41.979,34,4,0
CC_NoDelay,623,20,1,10,23,Small,16,41.23,16,19,0
CC_NoDelay,623,20,2,10,19,Small,16,46.941,16,19,0
CC_NoDelay,623,20,3,5,22,Sedan,24,25.803,11,19,0
CC_NoDelay,623,20,4,8,19,SUV,54,34.976,20,4,0
CC_NoDelay,623,20,5,8,19,Sedan,24,27.5,12,19,0
CC_NoDelay,623,20,6,8,17,SUV,54,63.704,37,19,0
CC_NoDelay,623,20,7,7,18,SUV,54,45.009,26,19,0
CC_NoDelay,623,20,8,6,19,Truck,70,29.119,24,19,0
CC_NoDelay,623,20,9,11,16,Small,16,45.021,16,19,0
CC_NoDelay,623,20,10,7,18,SUV,54,43.344,25,19,0
CC_NoDelay,623,20,11,7,19,Small,16,34.613,13,19,0
CC_NoDelay,623,20,12,7,18,Sedan,24,62.451,24,4,0
CC_NoDelay,623,20,13,10,20,Small,16,53.174,16,19,0
CC_NoDelay,623,20,14,6,20,Sedan,24,10.649,5,4,0
CC_NoDelay,623,20,15,8,18,Sedan,24,16.582,7,19,0
CC_NoDelay,623,20,16,9,17,Small,16,63.543,16,19,0
CC_NoDelay,623,20,17,7,21,Small,16,20.461,8,19,0
CC_NoDelay,623,20,18,7,17,SUV,54,34.861,20,19,0
CC_NoDelay,623,20,19,9,18,Truck,70,15.617,13,19,0
CC_NoDelay,623,20,20,10,22,Small,16,43.834,16,19,0
CC_NoDelay,624,20,1,5,16,Small,16,44.213,16,19,0
CC_NoDelay,624,20,2,9,19,SUV,54,53.368,31,19,0
CC_NoDelay,624,20,3,9,20,Small,16,25.314,10,19,0
CC_NoDelay,624,20,4,7,21,Sedan,24,61.279,24,19,0
CC_NoDelay,624,20,5,8,20,Sedan,24,29.912,13,19,0
CC_NoDelay,624,20,6,9,23,Sedan,24,49.057,21,19,0
CC_NoDelay,624,20,7,9,18,Sedan,24,25.398,11,19,0
CC_NoDelay,624,20,8,7,21,SUV,54,35.434,20,19,0
CC_NoDelay,624,20,9,9,19,Small,16,67.73,16,19,0
CC_NoDelay,624,20,10,8,19,SUV,54,28.036,16,4,0
CC_NoDelay,624,20,11,8,23,Sedan,24,51.324,22,19,0
CC_NoDelay,624,20,12,4,19,SUV,54,36.441,21,19,0
CC_NoDelay,624,20,13,6,23,Small,16,48.884,16,4,0
CC_NoDelay,624,20,14,7,18,Small,16,57.923,16,19,0
CC_NoDelay,624,20,15,6,23,Sedan,24,59.342,24,19,0
CC_NoDelay,624,20,16,9,19,Sedan,24,32.165,14,4,0
CC_NoDelay,624,20,17,8,16,SUV,54,70.789,41,19,0
CC_NoDelay,624,20,18,10,18,Small,16,60.12,16,19,0
CC_NoDelay,624,20,19,6,20,Small,16,65.214,16,4,0
CC_NoDelay,624,20,20,11,16,Truck,70,25.903,21,19,0
CC_NoDelay,625,20,1,12,18,SUV,54,53.217,31,19,0
CC_NoDelay,625,20,2,8,20,Small,16,17.973,7,19,0
CC_NoDelay,625,20,3,11,18,SUV,54,9.997,6,19,0
CC_NoDelay,625,20,4,5,18,Small,16,11.388,4,19,0
CC_NoDelay,625,20,5,12,21,SUV,54,52.809,30,19,0
CC_NoDelay,625,20,6,11,23,Small,16,32.303,12,19,0
CC_NoDelay,625,20,7,7,22,Small,16,21.255,8,19,0
CC_NoDelay,625,20,8,8,19,Sedan,24,37.112,16,19,0
CC_NoDelay,625,20,9,6,18,Small,16,42.357,16,19,0
CC_NoDelay,625,20,10,9,19,Small,16,31.89,12,19,0
CC_NoDelay,625,20,11,11,21,Small,16,76.015,16,19,0
CC_NoDelay,625,20,12,10,21,Small,16,49.964,16,19,0
CC_NoDelay,625,20,13,11,21,Sedan,24,28.994,12,19,0
CC_NoDelay,625,20,14,9,21,Small,16,52.545,16,19,0
CC_NoDelay,625,20,15,6,21,SUV,54,15.818,9,19,0
CC_NoDelay,625,20,16,8,21,Small,16,52.376,16,19,0
CC_NoDelay,625,20,17,12,18,Sedan,24,48.533,21,19,0
CC_NoDelay,625,20,18,5,17,Small,16,73.04,16,19,0
CC_NoDelay,625,20,19,11,22,Sedan,24,27.99,12,19,0
CC_NoDelay,625,20,20,11,19,SUV,54,13.707,8,19,0
CC_NoDelay,626,20,1,9,19,Small,16,35.605,13,19,0
CC_NoDelay,626,20,2,10,20,Sedan,24,58.389,24,19,0
CC_NoDelay,626,20,3,9,21,Small,16,48.261,16,19,0
CC_NoDelay,626,20,4,9,23,SUV,54,59.219,34,19,0
CC_NoDelay,626,20,5,7,22,Sedan,24,66.893,24,19,0
CC_NoDelay,626,20,6,8,21,Small,16,52.462,16,19,0
CC_NoDelay,626,20,7,11,18,Small,16,35.355,13,19,0
CC_NoDelay,626,20,8,10,21,SUV,54,17.3,10,19,0
CC_NoDelay,626,20,9,7,17,SUV,54,13.475,8,19,0
CC_NoDelay,626,20,10,11,20,Small,16,68.187,16,19,0
CC_NoDelay,626,20,11,7,17,Small,16,53.135,16,19,0
CC_NoDelay,626,20,12,6,19,Small,16,57.925,16,19,0
CC_NoDelay,626,20,13,7,20,Sedan,24,46.88,20,19,0
CC_NoDelay,626,20,14,8,18,Small,16,53.599,16,19,0
CC_NoDelay,626,20,15,9,22,Sedan,24,22.409,10,19,0
CC_NoDelay,626,20,16,6,22,Small,16,35.111,13,19,0
CC_NoDelay,626,20,17,8,18,Small,16,52.226,16,19,0
CC_NoDelay,626,20,18,13,19,SUV,54,37.884,22,19,0
CC_NoDelay,626,20,19,13,18,Sedan,24,26.609,11,19,0
CC_NoDelay,626,20,20,5,17,Small,16,16.796,6,19,0
CC_NoDelay,627,20,1,8,21,Sedan,24,17.246,7,19,0
CC_NoDelay,627,20,2,10,20,Small,16,46.492,16,19,0
CC_NoDelay,627,20,3,9,21,Small,16,44.419,16,19,0
CC_NoDelay,627,20,4,9,19,Sedan,24,54.296,23,19,0
CC_NoDelay,627,20,5,3,21,Truck,70,32.974,27,19,0
CC_NoDelay,627,20,6,8,18,Sedan,24,40.404,17,19,0
CC_NoDelay,627,20,7,8,20,Sedan,24,45.427,19,19,0
CC_NoDelay,627,20,8,5,19,Truck,70,44.905,37,19,0
CC_NoDelay,627,20,9,12,19,Sedan,24,39.68,17,19,0
CC_NoDelay,627,20,10,6,19,SUV,54,13.153,8,19,0
CC_NoDelay,627,20,11,10,18,Small,16,44.114,16,19,0
CC_NoDelay,627,20,12,8,23,SUV,54,48.022,28,19,0
CC_NoDelay,627,20,13,8,20,Small,16,56.321,16,19,0
CC_NoDelay,627,20,14,6,22,Sedan,24,37.316,16,19,0
CC_NoDelay,627,20,15,9,20,SUV,54,29.47,17,19,0
CC_NoDelay,627,20,16,8,19,Small,16,59.352,16,19,0
CC_NoDelay,627,20,17,6,21,Sedan,24,54.707,23,19,0
CC_NoDelay,627,20,18,9,21,Small,16,27.416,10,19,0
CC_NoDelay,627,20,19,3,23,Sedan,24,58.341,24,19,0
CC_NoDelay,627,20,20,12,20,Sedan,24,32.307,14,19,0
CC_NoDelay,628,20,1,7,17,SUV,54,21.93,13,4,0
CC_NoDelay,628,20,2,11,22,Sedan,24,38.547,17,19,0
CC_NoDelay,628,20,3,10,18,Small,16,51.739,16,19,0
CC_NoDelay,628,20,4,6,17,SUV,54,47.364,27,19,0
CC_NoDelay,628,20,5,8,24,Sedan,24,44.687,19,19,0
CC_NoDelay,628,20,6,10,20,SUV,54,46.488,27,19,0
CC_NoDelay,628,20,7,8,18,Truck,70,29.051,24,19,0
CC_NoDelay,628,20,8,8,18,Small,16,24.202,9,19,0
CC_NoDelay,628,20,9,11,20,Sedan,24,45.722,20,19,0
CC_NoDelay,628,20,10,6,21,Small,16,28.181,11,19,0
CC_NoDelay,628,20,11,9,20,SUV,54,26.59,15,4,0
CC_NoDelay,628,20,12,9,16,Sedan,24,45.208,19,4,0
CC_NoDelay,628,20,13,11,21,Truck,70,41.568,34,19,0
CC_NoDelay,628,20,14,7,20,Small,16,19.712,7,19,0
CC_NoDelay,628,20,15,8,21,Sedan,24,51.692,22,19,0
CC_NoDelay,628,20,16,9,20,Sedan,24,24.533,11,19,0
CC_NoDelay,628,20,17,10,17,SUV,54,39.129,22,19,0
CC_NoDelay,628,20,18,8,19,Small,16,49.274,16,19,0
CC_NoDelay,628,20,19,4,19,SUV,54,38.059,22,19,0
CC_NoDelay,628,20,20,6,19,Small,16,66.137,16,19,0
CC_NoDelay,629,20,1,9,23,Small,16,12.17,5,19,0
CC_NoDelay,629,20,2,3,20,Sedan,24,11.562,5,4,0
CC_NoDelay,629,20,3,12,17,Small,16,50.732,16,19,0
CC_NoDelay,629,20,4,8,19,Small,16,50.991,16,19,0
CC_NoDelay,629,20,5,6,19,Small,16,26.927,10,19,0
CC_NoDelay,629,20,6,13,17,SUV,54,14.568,8,19,0
CC_NoDelay,629,20,7,8,21,Truck,70,50.204,41,19,0
CC_NoDelay,629,20,8,8,18,Truck,70,38.721,32,19,0
CC_NoDelay,629,20,9,9,17,Sedan,24,27.929,12,19,0
CC_NoDelay,629,20,10,10,17,Small,16,69.477,16,19,0
CC_NoDelay,629,20,11,9,19,Small,16,54.894,16,19,0
CC_NoDelay,629,20,12,8,24,Truck,70,65.945,54,19,0
CC_NoDelay,629,20,13,7,22,Truck,70,42.428,35,19,0
CC_NoDelay,629,20,14,11,21,Sedan,24,35.661,15,4,0
CC_NoDelay,629,20,15,8,17,SUV,54,39.658,23,19,0
CC_NoDelay,629,20,16,9,18,Small,16,29.815,11,4,0
CC_NoDelay,629,20,17,9,18,SUV,54,33.123,19,19,0
CC_NoDelay,629,20,18,8,21,Truck,70,32.563,27,19,0
CC_NoDelay,629,20,19,5,18,Small,16,33.066,13,4,0
CC_NoDelay,629,20,20,10,19,Sedan,24,44.278,19,4,0
CC_NoDelay,630,20,1,9,21,SUV,54,41.125,24,19,0
CC_NoDelay,630,20,2,4,22,Sedan,24,27.604,12,19,0
CC_NoDelay,630,20,3,8,20,SUV,54,39.717,23,8,0
CC_NoDelay,630,20,4,8,18,Small,16,48.036,16,19,0
CC_NoDelay,630,20,5,12,21,Truck,70,9.217,8,8,0
CC_NoDelay,630,20,6,9,16,Truck,70,11.837,10,8,0
CC_NoDelay,630,20,7,10,22,Small,16,55.309,16,8,0
CC_NoDelay,630,20,8,10,20,Sedan,24,31.343,13,19,0
CC_NoDelay,630,20,9,8,21,Truck,70,78.4,64,19,0
CC_NoDelay,630,20,10,8,19,Small,16,32.223,12,19,0
CC_NoDelay,630,20,11,6,21,SUV,54,43.695,25,19,0
CC_NoDelay,630,20,12,10,17,Sedan,24,40.696,17,19,0
CC_NoDelay,630,20,13,6,20,Sedan,24,42.954,18,8,0
CC_NoDelay,630,20,14,9,20,SUV,54,17.37,10,19,0
CC_NoDelay,630,20,15,11,18,SUV,54,37.709,22,19,0
CC_NoDelay,630,20,16,11,20,Small,16,56.551,16,8,0
CC_NoDelay,630,20,17,8,20,SUV,54,46.551,27,19,0
